9.341057e-01   9.343605e-04  0.000000e+00   3.311024e+00  2.341003e-03   0.000000e+00  
9.969548e-01   1.979388e-03  0.000000e+00   3.161542e+00  2.386773e-03   0.000000e+00  
9.655159e-01   2.825559e-03  0.000000e+00   3.001719e+00  2.424883e-03   0.000000e+00  
8.334179e-01   3.348586e-03  0.000000e+00   2.830415e+00  2.454011e-03   0.000000e+00  
5.577370e-01   3.228189e-03  0.000000e+00   2.646216e+00  2.472326e-03   0.000000e+00  
2.588614e-01   -8.051986e-04  0.000000e+00   2.447317e+00  2.477135e-03   0.000000e+00  
6.986134e-01   5.645745e-04  0.000000e+00   2.231233e+00  2.464465e-03   0.000000e+00  
9.080246e-01   1.894025e-03  0.000000e+00   1.994260e+00  2.428611e-03   0.000000e+00  
1.015006e+00   2.999748e-03  0.000000e+00   1.730541e+00  2.361293e-03   0.000000e+00  
1.055922e+00   3.859676e-03  0.000000e+00   1.429393e+00  2.252764e-03   0.000000e+00  
1.054853e+00   4.496061e-03  0.000000e+00   1.049110e+00  2.624531e-03   0.000000e+00  
1.078846e+00   1.418753e-02  0.000000e+00   1.413333e+00  1.547293e-01   0.000000e+00  
1.066111e+00   2.712469e-02  0.000000e+00   1.715588e+00  2.866696e-01   0.000000e+00  
9.964087e-01   4.314312e-02  0.000000e+00   1.981258e+00  4.117844e-01   0.000000e+00  
8.466771e-01   5.951258e-02  0.000000e+00   2.221409e+00  5.314092e-01   0.000000e+00  
5.660749e-01   6.910937e-02  0.000000e+00   2.442086e+00  6.463335e-01   0.000000e+00  
2.256758e-01   -4.454715e-02  0.000000e+00   2.647123e+00  7.571212e-01   0.000000e+00  
6.893855e-01   -3.290939e-02  0.000000e+00   2.839127e+00  8.641869e-01   0.000000e+00  
9.021447e-01   2.347622e-04  0.000000e+00   3.019961e+00  9.678406e-01   0.000000e+00  
9.942764e-01   3.686845e-02  0.000000e+00   3.191042e+00  1.068348e+00   0.000000e+00  
9.900047e-01   7.253513e-02  0.000000e+00   3.353497e+00  1.165946e+00   0.000000e+00  
8.881102e-01   1.030226e-01  0.000000e+00   3.508240e+00  1.260848e+00   0.000000e+00  
6.610311e-01   1.200140e-01  0.000000e+00   3.656023e+00  1.353240e+00   0.000000e+00  
1.568716e-01   7.618243e-02  0.000000e+00   3.797478e+00  1.443288e+00   0.000000e+00  
5.871820e-01   -5.076521e-02  0.000000e+00   3.933134e+00  1.531132e+00   0.000000e+00  
8.504445e-01   -4.626036e-03  0.000000e+00   4.063433e+00  1.616889e+00   0.000000e+00  
9.695018e-01   4.536757e-02  0.000000e+00   4.188753e+00  1.700659e+00   0.000000e+00  
9.825546e-01   9.223903e-02  0.000000e+00   4.309425e+00  1.782535e+00   0.000000e+00  
8.936131e-01   1.308188e-01  0.000000e+00   4.425740e+00  1.862605e+00   0.000000e+00  
6.803198e-01   1.516419e-01  0.000000e+00   4.537957e+00  1.940946e+00   0.000000e+00  
2.252286e-01   1.105874e-01  0.000000e+00   4.646310e+00  2.017634e+00   0.000000e+00  
5.473678e-01   -5.987264e-02  0.000000e+00   4.751005e+00  2.092733e+00   0.000000e+00  
8.299473e-01   -4.509852e-03  0.000000e+00   4.852226e+00  2.166301e+00   0.000000e+00  
9.579350e-01   5.475351e-02  0.000000e+00   4.950137e+00  2.238389e+00   0.000000e+00  
9.757684e-01   1.092153e-01  0.000000e+00   5.044886e+00  2.309045e+00   0.000000e+00  
8.893763e-01   1.529545e-01  0.000000e+00   5.136610e+00  2.378313e+00   0.000000e+00  
6.778655e-01   1.752816e-01  0.000000e+00   5.225434e+00  2.446236e+00   0.000000e+00  
2.302507e-01   1.279134e-01  0.000000e+00   5.311474e+00  2.512856e+00   0.000000e+00  
5.360578e-01   -6.439527e-02  0.000000e+00   5.394835e+00  2.578208e+00   0.000000e+00  
8.233626e-01   -1.288341e-03  0.000000e+00   5.475616e+00  2.642327e+00   0.000000e+00  
9.523685e-01   6.512507e-02  0.000000e+00   5.553903e+00  2.705241e+00   0.000000e+00  
9.693359e-01   1.251743e-01  0.000000e+00   5.629780e+00  2.766979e+00   0.000000e+00  
8.806052e-01   1.723090e-01  0.000000e+00   5.703322e+00  2.827567e+00   0.000000e+00  
6.651387e-01   1.944891e-01  0.000000e+00   5.774601e+00  2.887033e+00   0.000000e+00  
2.086556e-01   1.355456e-01  0.000000e+00   5.843685e+00  2.945401e+00   0.000000e+00  
5.402091e-01   -6.589137e-02  0.000000e+00   5.910636e+00  3.002694e+00   0.000000e+00  
8.241655e-01   4.167678e-03  0.000000e+00   5.975512e+00  3.058933e+00   0.000000e+00  
9.498814e-01   7.640790e-02  0.000000e+00   6.038368e+00  3.114136e+00   0.000000e+00  
9.628437e-01   1.407403e-01  0.000000e+00   6.099254e+00  3.168322e+00   0.000000e+00  
8.689635e-01   1.900418e-01  0.000000e+00   6.158218e+00  3.221509e+00   0.000000e+00  
6.461187e-01   2.107432e-01  0.000000e+00   6.215304e+00  3.273713e+00   0.000000e+00  
1.701713e-01   1.345640e-01  0.000000e+00   6.270557e+00  3.324950e+00   0.000000e+00  
5.532120e-01   -6.507078e-02  0.000000e+00   6.324016e+00  3.375237e+00   0.000000e+00  
8.291277e-01   1.137110e-02  0.000000e+00   6.375719e+00  3.424586e+00   0.000000e+00  
9.489575e-01   8.851164e-02  0.000000e+00   6.425702e+00  3.473010e+00   0.000000e+00  
9.559617e-01   1.561862e-01  0.000000e+00   6.473999e+00  3.520522e+00   0.000000e+00  
8.551109e-01   2.067077e-01  0.000000e+00   6.520640e+00  3.567133e+00   0.000000e+00  
6.225335e-01   2.247445e-01  0.000000e+00   6.565656e+00  3.612854e+00   0.000000e+00  
1.173633e-01   1.231759e-01  0.000000e+00   6.609077e+00  3.657698e+00   0.000000e+00  
5.712833e-01   -6.232074e-02  0.000000e+00   6.650930e+00  3.701673e+00   0.000000e+00  
8.364120e-01   2.001711e-02  0.000000e+00   6.691241e+00  3.744790e+00   0.000000e+00  
9.487019e-01   1.013585e-01  0.000000e+00   6.730033e+00  3.787057e+00   0.000000e+00  
9.484437e-01   1.716461e-01  0.000000e+00   6.767332e+00  3.828482e+00   0.000000e+00  
8.393423e-01   2.226017e-01  0.000000e+00   6.803157e+00  3.869073e+00   0.000000e+00  
5.952330e-01   2.368346e-01  0.000000e+00   6.837530e+00  3.908838e+00   0.000000e+00  
4.855702e-02   9.398159e-02  0.000000e+00   6.870472e+00  3.947785e+00   0.000000e+00  
5.921113e-01   -5.789192e-02  0.000000e+00   6.902002e+00  3.985920e+00   0.000000e+00  
8.448795e-01   2.989962e-02  0.000000e+00   6.932138e+00  4.023250e+00   0.000000e+00  
9.485440e-01   1.148861e-01  0.000000e+00   6.960898e+00  4.059780e+00   0.000000e+00  
9.401120e-01   1.871910e-01  0.000000e+00   6.988297e+00  4.095517e+00   0.000000e+00  
8.218083e-01   2.378898e-01  0.000000e+00   7.014350e+00  4.130464e+00   0.000000e+00  
5.646806e-01   2.471621e-01  0.000000e+00   7.039073e+00  4.164628e+00   0.000000e+00  
-2.529785e-02   -5.479994e-03  0.000000e+00   7.062481e+00  4.198013e+00   0.000000e+00  
6.142069e-01   -5.197186e-02  0.000000e+00   7.084587e+00  4.230624e+00   0.000000e+00  
8.537714e-01   4.087009e-02  0.000000e+00   7.105403e+00  4.262465e+00   0.000000e+00  
9.480920e-01   1.290455e-01  0.000000e+00   7.124942e+00  4.293539e+00   0.000000e+00  
9.308307e-01   2.028618e-01  0.000000e+00   7.143215e+00  4.323850e+00   0.000000e+00  
8.025864e-01   2.526687e-01  0.000000e+00   7.160233e+00  4.353400e+00   0.000000e+00  
5.311335e-01   2.557544e-01  0.000000e+00   7.176006e+00  4.382194e+00   0.000000e+00  
7.396513e-02   -8.086631e-02  0.000000e+00   7.190545e+00  4.410234e+00   0.000000e+00  
6.365905e-01   -4.470930e-02  0.000000e+00   7.203859e+00  4.437522e+00   0.000000e+00  
8.625652e-01   5.282161e-02  0.000000e+00   7.215957e+00  4.464061e+00   0.000000e+00  
9.470681e-01   1.438038e-01  0.000000e+00   7.226847e+00  4.489852e+00   0.000000e+00  
9.204964e-01   2.186880e-01  0.000000e+00   7.236537e+00  4.514897e+00   0.000000e+00  
7.817199e-01   2.669975e-01  0.000000e+00   7.245034e+00  4.539198e+00   0.000000e+00  
4.947350e-01   2.625517e-01  0.000000e+00   7.252345e+00  4.562755e+00   0.000000e+00  
1.522384e-01   -9.852590e-02  0.000000e+00   7.258477e+00  4.585571e+00   0.000000e+00  
6.586024e-01   -3.622609e-02  0.000000e+00   7.263437e+00  4.607646e+00   0.000000e+00  
8.708911e-01   6.567751e-02  0.000000e+00   7.267230e+00  4.628980e+00   0.000000e+00  
9.452741e-01   1.591423e-01  0.000000e+00   7.269861e+00  4.649573e+00   0.000000e+00  
9.090391e-01   2.346965e-01  0.000000e+00   7.271335e+00  4.669427e+00   0.000000e+00  
7.592526e-01   2.809152e-01  0.000000e+00   7.271656e+00  4.688539e+00   0.000000e+00  
4.555939e-01   2.674267e-01  0.000000e+00   7.270829e+00  4.706912e+00   0.000000e+00  
2.167245e-01   -1.056782e-01  0.000000e+00   7.268858e+00  4.724543e+00   0.000000e+00  
6.797655e-01   -2.662791e-02  0.000000e+00   7.265747e+00  4.741433e+00   0.000000e+00  
8.784658e-01   7.938168e-02  0.000000e+00   7.261498e+00  4.757580e+00   0.000000e+00  
9.425547e-01   1.750552e-01  0.000000e+00   7.256114e+00  4.772984e+00   0.000000e+00  
8.964047e-01   2.509169e-01  0.000000e+00   7.249597e+00  4.787642e+00   0.000000e+00  
7.352262e-01   2.944517e-01  0.000000e+00   7.241949e+00  4.801552e+00   0.000000e+00  
4.137970e-01   2.701868e-01  0.000000e+00   7.233173e+00  4.814714e+00   0.000000e+00  
2.725048e-01   -1.077517e-01  0.000000e+00   7.223269e+00  4.827125e+00   0.000000e+00  
6.997356e-01   -1.600217e-02  0.000000e+00   7.212238e+00  4.838784e+00   0.000000e+00  
8.850736e-01   9.390049e-02  0.000000e+00   7.200082e+00  4.849687e+00   0.000000e+00  
9.387923e-01   1.915548e-01  0.000000e+00   7.186801e+00  4.859832e+00   0.000000e+00  
8.825612e-01   2.673909e-01  0.000000e+00   7.172394e+00  4.869215e+00   0.000000e+00  
7.096995e-01   3.076402e-01  0.000000e+00   7.156861e+00  4.877833e+00   0.000000e+00  
3.694571e-01   2.705791e-01  0.000000e+00   7.140202e+00  4.885683e+00   0.000000e+00  
3.216572e-01   -1.066152e-01  0.000000e+00   7.122415e+00  4.892762e+00   0.000000e+00  
7.182420e-01   -4.422078e-03  0.000000e+00   7.103499e+00  4.899065e+00   0.000000e+00  
8.905363e-01   1.092207e-01  0.000000e+00   7.083453e+00  4.904588e+00   0.000000e+00  
9.338908e-01   2.086740e-01  0.000000e+00   7.062275e+00  4.909327e+00   0.000000e+00  
8.674915e-01   2.841784e-01  0.000000e+00   7.039961e+00  4.913276e+00   0.000000e+00  
6.827539e-01   3.205276e-01  0.000000e+00   7.016509e+00  4.916431e+00   0.000000e+00  
3.227462e-01   2.682900e-01  0.000000e+00   6.991916e+00  4.918785e+00   0.000000e+00  
3.652151e-01   -1.032006e-01  0.000000e+00   6.966179e+00  4.920335e+00   0.000000e+00  
7.350594e-01   8.053952e-03  0.000000e+00   6.939294e+00  4.921074e+00   0.000000e+00  
8.947010e-01   1.253528e-01  0.000000e+00   6.911256e+00  4.920995e+00   0.000000e+00  
9.277718e-01   2.264732e-01  0.000000e+00   6.882061e+00  4.920091e+00   0.000000e+00  
8.512004e-01   3.013685e-01  0.000000e+00   6.851704e+00  4.918356e+00   0.000000e+00  
6.545146e-01   3.331911e-01  0.000000e+00   6.820178e+00  4.915782e+00   0.000000e+00  
2.739736e-01   2.629599e-01  0.000000e+00   6.787479e+00  4.912361e+00   0.000000e+00  
4.036958e-01   -9.808456e-02  0.000000e+00   6.753599e+00  4.908087e+00   0.000000e+00  
7.499704e-01   2.137928e-02  0.000000e+00   6.718533e+00  4.902950e+00   0.000000e+00  
8.974196e-01   1.423333e-01  0.000000e+00   6.682274e+00  4.896942e+00   0.000000e+00  
9.203646e-01   2.450492e-01  0.000000e+00   6.644812e+00  4.890052e+00   0.000000e+00  
8.337138e-01   3.190946e-01  0.000000e+00   6.606140e+00  4.882271e+00   0.000000e+00  
6.251688e-01   3.457611e-01  0.000000e+00   6.566249e+00  4.873589e+00   0.000000e+00  
2.236916e-01   2.542248e-01  0.000000e+00   6.525130e+00  4.863995e+00   0.000000e+00  
4.372931e-01   -9.168949e-02  0.000000e+00   6.482773e+00  4.853478e+00   0.000000e+00  
7.627378e-01   3.551927e-02  0.000000e+00   6.439168e+00  4.842027e+00   0.000000e+00  
8.985322e-01   1.602348e-01  0.000000e+00   6.394304e+00  4.829628e+00   0.000000e+00  
9.115981e-01   2.645529e-01  0.000000e+00   6.348170e+00  4.816269e+00   0.000000e+00  
8.150822e-01   3.375586e-01  0.000000e+00   6.300752e+00  4.801935e+00   0.000000e+00  
5.949929e-01   3.584599e-01  0.000000e+00   6.252037e+00  4.786614e+00   0.000000e+00  
1.728755e-01   2.418363e-01  0.000000e+00   6.202013e+00  4.770289e+00   0.000000e+00  
4.659275e-01   -8.437943e-02  0.000000e+00   6.150665e+00  4.752945e+00   0.000000e+00  
7.730681e-01   5.045075e-02  0.000000e+00   6.097978e+00  4.734567e+00   0.000000e+00  
8.978457e-01   1.791799e-01  0.000000e+00   6.043936e+00  4.715137e+00   0.000000e+00  
9.013926e-01   2.852166e-01  0.000000e+00   5.988521e+00  4.694634e+00   0.000000e+00  
7.953927e-01   3.570736e-01  0.000000e+00   5.931717e+00  4.673041e+00   0.000000e+00  
5.644065e-01   3.716691e-01  0.000000e+00   5.873503e+00  4.650338e+00   0.000000e+00  
1.232469e-01   2.259975e-01  0.000000e+00   5.813860e+00  4.626502e+00   0.000000e+00  
4.891872e-01   -7.653401e-02  0.000000e+00   5.752768e+00  4.601514e+00   0.000000e+00  
7.805444e-01   6.615750e-02  0.000000e+00   5.690205e+00  4.575348e+00   0.000000e+00  
8.950903e-01   1.993660e-01  0.000000e+00   5.626147e+00  4.547980e+00   0.000000e+00  
8.896357e-01   3.074042e-01  0.000000e+00   5.560569e+00  4.519382e+00   0.000000e+00  
7.747735e-01   3.781375e-01  0.000000e+00   5.493446e+00  4.489526e+00   0.000000e+00  
5.340403e-01   3.860503e-01  0.000000e+00   5.424748e+00  4.458383e+00   0.000000e+00  
7.771596e-02   2.081815e-01  0.000000e+00   5.354447e+00  4.425923e+00   0.000000e+00  
5.061724e-01   -6.863572e-02  0.000000e+00   5.282514e+00  4.392113e+00   0.000000e+00  
7.845170e-01   8.262438e-02  0.000000e+00   5.208914e+00  4.356917e+00   0.000000e+00  
8.898448e-01   2.211151e-01  0.000000e+00   5.133614e+00  4.320298e+00   0.000000e+00  
8.761410e-01   3.317083e-01  0.000000e+00   5.056576e+00  4.282214e+00   0.000000e+00  
7.534063e-01   4.015804e-01  0.000000e+00   4.977759e+00  4.242622e+00   0.000000e+00  
5.048600e-01   4.027831e-01  0.000000e+00   4.897121e+00  4.201478e+00   0.000000e+00  
4.081396e-02   1.929067e-01  0.000000e+00   4.814619e+00  4.158734e+00   0.000000e+00  
5.150844e-01   -6.143512e-02  0.000000e+00   4.730204e+00  4.114338e+00   0.000000e+00  
7.838614e-01   9.981486e-02  0.000000e+00   4.643827e+00  4.068234e+00   0.000000e+00  
8.813686e-01   2.449722e-01  0.000000e+00   4.555432e+00  4.020361e+00   0.000000e+00  
8.605447e-01   3.591549e-01  0.000000e+00   4.464959e+00  3.970651e+00   0.000000e+00  
7.315305e-01   4.288793e-01  0.000000e+00   4.372345e+00  3.919034e+00   0.000000e+00  
4.783868e-01   4.240725e-01  0.000000e+00   4.277519e+00  3.865433e+00   0.000000e+00  
1.861654e-02   1.903704e-01  0.000000e+00   4.180409e+00  3.809769e+00   0.000000e+00  
5.121543e-01   -5.635457e-02  0.000000e+00   4.080936e+00  3.751951e+00   0.000000e+00  
7.763840e-01   1.175956e-01  0.000000e+00   3.979014e+00  3.691879e+00   0.000000e+00  
8.681747e-01   2.719332e-01  0.000000e+00   3.874547e+00  3.629443e+00   0.000000e+00  
8.420288e-01   3.917006e-01  0.000000e+00   3.767431e+00  3.564521e+00   0.000000e+00  
7.094202e-01   4.629452e-01  0.000000e+00   3.657550e+00  3.496979e+00   0.000000e+00  
4.571624e-01   4.544163e-01  0.000000e+00   3.544777e+00  3.426669e+00   0.000000e+00  
1.864818e-02   2.175374e-01  0.000000e+00   3.428977e+00  3.353432e+00   0.000000e+00  
4.882129e-01   -5.675252e-02  0.000000e+00   3.309996e+00  3.277085e+00   0.000000e+00  
7.570074e-01   1.354310e-01  0.000000e+00   3.187667e+00  3.197418e+00   0.000000e+00  
8.466787e-01   3.040758e-01  0.000000e+00   3.061794e+00  3.114190e+00   0.000000e+00  
8.183708e-01   4.337164e-01  0.000000e+00   2.932159e+00  3.027124e+00   0.000000e+00  
6.871707e-01   5.105760e-01  0.000000e+00   2.798508e+00  2.935901e+00   0.000000e+00  
4.459366e-01   5.045980e-01  0.000000e+00   2.660556e+00  2.840158e+00   0.000000e+00  
5.312772e-02   2.978139e-01  0.000000e+00   2.517974e+00  2.739471e+00   0.000000e+00  
4.129124e-01   -7.333620e-02  0.000000e+00   2.370387e+00  2.633338e+00   0.000000e+00  
7.101475e-01   1.507704e-01  0.000000e+00   2.217347e+00  2.521137e+00   0.000000e+00  
8.052187e-01   3.470486e-01  0.000000e+00   2.058311e+00  2.402090e+00   0.000000e+00  
7.814166e-01   4.984386e-01  0.000000e+00   1.892610e+00  2.275212e+00   0.000000e+00  
6.633728e-01   5.939690e-01  0.000000e+00   1.719400e+00  2.139241e+00   0.000000e+00  
4.567140e-01   6.116316e-01  0.000000e+00   1.537603e+00  1.992528e+00   0.000000e+00  
1.540803e-01   4.902441e-01  0.000000e+00   1.345825e+00  1.832857e+00   0.000000e+00  
1.217176e-02   -1.193815e-01  0.000000e+00   1.142226e+00  1.657074e+00   0.000000e+00  
5.428883e-01   1.404103e-01  0.000000e+00   9.241980e-01  1.460245e+00   0.000000e+00  
6.657667e-01   4.338874e-01  0.000000e+00   6.877756e-01  1.233710e+00   0.000000e+00  
6.702551e-01   6.860682e-01  0.000000e+00   4.270072e-01  9.589220e-01   0.000000e+00  
6.347822e-01   9.528477e-01  0.000000e+00   1.375602e-01  5.888143e-01   0.000000e+00  
3.451009e-01   1.578044e+00  0.000000e+00   6.744188e-02  -1.501362e-01   0.000000e+00  
-6.263232e-01   1.617448e+00  0.000000e+00   7.475221e-01  -2.797917e-02   0.000000e+00  
-1.336361e+00   1.571054e+00  0.000000e+00   1.164002e+00  1.371544e-01   0.000000e+00  
-1.952026e+00   1.513714e+00  0.000000e+00   1.499906e+00  2.919653e-01   0.000000e+00  
-2.510181e+00   1.454112e+00  0.000000e+00   1.790631e+00  4.372135e-01   0.000000e+00  
-3.028051e+00   1.395424e+00  0.000000e+00   2.050955e+00  5.744850e-01   0.000000e+00  
-3.515592e+00   1.338910e+00  0.000000e+00   2.288803e+00  7.050448e-01   0.000000e+00  
-3.979191e+00   1.285050e+00  0.000000e+00   2.509038e+00  8.298517e-01   0.000000e+00  
-4.423231e+00   1.233979e+00  0.000000e+00   2.714912e+00  9.496412e-01   0.000000e+00  
-4.850873e+00   1.185683e+00  0.000000e+00   2.908733e+00  1.064990e+00   0.000000e+00  
-5.264484e+00   1.140076e+00  0.000000e+00   3.092216e+00  1.176359e+00   0.000000e+00  
-5.665892e+00   1.097045e+00  0.000000e+00   3.266678e+00  1.284125e+00   0.000000e+00  
-6.056540e+00   1.056468e+00  0.000000e+00   3.433156e+00  1.388601e+00   0.000000e+00  
-6.437598e+00   1.018222e+00  0.000000e+00   3.592488e+00  1.490050e+00   0.000000e+00  
-6.810022e+00   9.821916e-01  0.000000e+00   3.745363e+00  1.588694e+00   0.000000e+00  
-7.174613e+00   9.482663e-01  0.000000e+00   3.892354e+00  1.684728e+00   0.000000e+00  
-7.532045e+00   9.163441e-01  0.000000e+00   4.033946e+00  1.778318e+00   0.000000e+00  
-7.882895e+00   8.863307e-01  0.000000e+00   4.170555e+00  1.869611e+00   0.000000e+00  
-8.227660e+00   8.581391e-01  0.000000e+00   4.302540e+00  1.958737e+00   0.000000e+00  
-8.566771e+00   8.316890e-01  0.000000e+00   4.430211e+00  2.045811e+00   0.000000e+00  
-8.900607e+00   8.069067e-01  0.000000e+00   4.553843e+00  2.130936e+00   0.000000e+00  
-9.229502e+00   7.837240e-01  0.000000e+00   4.673678e+00  2.214204e+00   0.000000e+00  
-9.553754e+00   7.620780e-01  0.000000e+00   4.789932e+00  2.295700e+00   0.000000e+00  
-9.873626e+00   7.419105e-01  0.000000e+00   4.902797e+00  2.375498e+00   0.000000e+00  
-1.018936e+01   7.231676e-01  0.000000e+00   5.012447e+00  2.453668e+00   0.000000e+00  
-1.050116e+01   7.057993e-01  0.000000e+00   5.119038e+00  2.530274e+00   0.000000e+00  
-1.080923e+01   6.897593e-01  0.000000e+00   5.222712e+00  2.605372e+00   0.000000e+00  
-1.111374e+01   6.750041e-01  0.000000e+00   5.323598e+00  2.679017e+00   0.000000e+00  
-1.141486e+01   6.614935e-01  0.000000e+00   5.421816e+00  2.751257e+00   0.000000e+00  
-1.171273e+01   6.491899e-01  0.000000e+00   5.517472e+00  2.822139e+00   0.000000e+00  
-1.200749e+01   6.380578e-01  0.000000e+00   5.610667e+00  2.891704e+00   0.000000e+00  
-1.229926e+01   6.280645e-01  0.000000e+00   5.701492e+00  2.959991e+00   0.000000e+00  
-1.258816e+01   6.191787e-01  0.000000e+00   5.790034e+00  3.027038e+00   0.000000e+00  
-1.287429e+01   6.113715e-01  0.000000e+00   5.876369e+00  3.092878e+00   0.000000e+00  
-1.315776e+01   6.046154e-01  0.000000e+00   5.960573e+00  3.157543e+00   0.000000e+00  
-1.343865e+01   5.988846e-01  0.000000e+00   6.042712e+00  3.221063e+00   0.000000e+00  
-1.371705e+01   5.941547e-01  0.000000e+00   6.122851e+00  3.283467e+00   0.000000e+00  
-1.399304e+01   5.904028e-01  0.000000e+00   6.201049e+00  3.344780e+00   0.000000e+00  
-1.426670e+01   5.876071e-01  0.000000e+00   6.277362e+00  3.405028e+00   0.000000e+00  
-1.453810e+01   5.857469e-01  0.000000e+00   6.351842e+00  3.464233e+00   0.000000e+00  
-1.480730e+01   5.848029e-01  0.000000e+00   6.424538e+00  3.522419e+00   0.000000e+00  
-1.507436e+01   5.847566e-01  0.000000e+00   6.495497e+00  3.579606e+00   0.000000e+00  
-1.533935e+01   5.855902e-01  0.000000e+00   6.564762e+00  3.635814e+00   0.000000e+00  
-1.560231e+01   5.872873e-01  0.000000e+00   6.632374e+00  3.691061e+00   0.000000e+00  
-1.586330e+01   5.898320e-01  0.000000e+00   6.698371e+00  3.745365e+00   0.000000e+00  
-1.612238e+01   5.932091e-01  0.000000e+00   6.762792e+00  3.798743e+00   0.000000e+00  
-1.637958e+01   5.974043e-01  0.000000e+00   6.825669e+00  3.851211e+00   0.000000e+00  
-1.663495e+01   6.024039e-01  0.000000e+00   6.887037e+00  3.902784e+00   0.000000e+00  
-1.688853e+01   6.081950e-01  0.000000e+00   6.946927e+00  3.953477e+00   0.000000e+00  
-1.714036e+01   6.147649e-01  0.000000e+00   7.005368e+00  4.003304e+00   0.000000e+00  
-1.739048e+01   6.221019e-01  0.000000e+00   7.062389e+00  4.052276e+00   0.000000e+00  
-1.763893e+01   6.301947e-01  0.000000e+00   7.118016e+00  4.100408e+00   0.000000e+00  
-1.788573e+01   6.390323e-01  0.000000e+00   7.172275e+00  4.147710e+00   0.000000e+00  
-1.813093e+01   6.486044e-01  0.000000e+00   7.225191e+00  4.194194e+00   0.000000e+00  
-1.837455e+01   6.589012e-01  0.000000e+00   7.276786e+00  4.239871e+00   0.000000e+00  
-1.861662e+01   6.699131e-01  0.000000e+00   7.327083e+00  4.284752e+00   0.000000e+00  
-1.885717e+01   6.816310e-01  0.000000e+00   7.376103e+00  4.328845e+00   0.000000e+00  
-1.909623e+01   6.940464e-01  0.000000e+00   7.423866e+00  4.372161e+00   0.000000e+00  
-1.933383e+01   7.071508e-01  0.000000e+00   7.470391e+00  4.414708e+00   0.000000e+00  
-1.956998e+01   7.209363e-01  0.000000e+00   7.515697e+00  4.456496e+00   0.000000e+00  
-1.980471e+01   7.353953e-01  0.000000e+00   7.559802e+00  4.497531e+00   0.000000e+00  
-2.003805e+01   7.505205e-01  0.000000e+00   7.602723e+00  4.537823e+00   0.000000e+00  
-2.027001e+01   7.663049e-01  0.000000e+00   7.644475e+00  4.577378e+00   0.000000e+00  
-2.050062e+01   7.827417e-01  0.000000e+00   7.685074e+00  4.616205e+00   0.000000e+00  
-2.072990e+01   7.998246e-01  0.000000e+00   7.724536e+00  4.654308e+00   0.000000e+00  
-2.095786e+01   8.175474e-01  0.000000e+00   7.762874e+00  4.691696e+00   0.000000e+00  
-2.118452e+01   8.359041e-01  0.000000e+00   7.800102e+00  4.728375e+00   0.000000e+00  
